Stack_Number,Frame_Index,Z_Coordinate
1412,4,2959.5750000000003
1412,2,2957.5750000000003
1412,1,2956.5750000000003
1412,0,2955.5750000000003
1412,3,2958.5750000000003
1413,5,2960.425
1413,7,2962.425
1413,6,2961.425
1413,4,2959.425
1413,8,2963.425
1413,2,2957.425
1413,0,2955.425
1413,3,2958.425
1413,1,2956.425
1414,0,2955.4
1414,1,2956.4
1414,2,2957.4
1414,3,2958.4
1414,5,2960.4
1414,6,2961.4
1414,7,2962.4
1414,8,2963.4
1414,4,2959.4
1415,8,2963.3
1415,5,2960.3
1415,7,2962.3
1415,6,2961.3
1415,4,2959.3
1415,2,2957.3
1415,1,2956.3
1415,0,2955.3
1415,3,2958.3
1416,8,2963.4
1416,7,2962.4
1416,6,2961.4
1416,5,2960.4
1416,4,2959.4
1416,2,2957.4
1416,1,2956.4
1416,0,2955.4
1416,3,2958.4
1417,5,2960.125
1417,7,2962.125
1417,8,2963.125
1417,4,2959.125
1417,6,2961.125
1417,2,2957.125
1417,1,2956.125
1417,0,2955.125
1417,3,2958.125
1418,8,2963.025
1418,7,2962.025
1418,6,2961.025
1418,5,2960.025
1418,4,2959.025
1418,3,2958.025
1418,2,2957.025
1418,1,2956.025
1418,0,2955.025
1419,8,2962.925
1419,7,2961.925
1419,6,2960.925
1419,5,2959.925
1419,4,2958.925
1419,3,2957.925
1419,2,2956.925
1419,1,2955.925
1419,0,2954.925
1420,8,2962.9500000000003
1420,7,2961.9500000000003
1420,6,2960.9500000000003
1420,5,2959.9500000000003
1420,4,2958.9500000000003
1420,3,2957.9500000000003
1420,2,2956.9500000000003
1420,1,2955.9500000000003
1420,0,2954.9500000000003
1421,7,2961.8250000000003
1421,8,2962.8250000000003
1421,6,2960.8250000000003
1421,5,2959.8250000000003
1421,1,2955.8250000000003
1421,3,2957.8250000000003
1421,2,2956.8250000000003
1421,0,2954.8250000000003
1421,4,2958.8250000000003
1422,8,2962.8
1422,7,2961.8
1422,6,2960.8
1422,5,2959.8
1422,4,2958.8
1422,3,2957.8
1422,2,2956.8
1422,1,2955.8
1422,0,2954.8
1423,7,2961.4750000000004
1423,8,2962.4750000000004
1423,6,2960.4750000000004
1423,5,2959.4750000000004
1423,1,2955.4750000000004
1423,3,2957.4750000000004
1423,2,2956.4750000000004
1423,0,2954.4750000000004
1423,4,2958.4750000000004
1424,7,2961.5
1424,0,2954.5
1424,1,2955.5
1424,2,2956.5
1424,4,2958.5
1424,5,2959.5
1424,6,2960.5
1424,8,2962.5
1424,3,2957.5
1425,0,2954.5
1425,1,2955.5
1425,2,2956.5
1425,3,2957.5
1425,4,2958.5
1425,5,2959.5
1425,6,2960.5
1425,7,2961.5
1425,8,2962.5
1426,0,2954.125
1426,7,2961.125
1426,6,2960.125
1426,5,2959.125
1426,8,2962.125
1426,3,2957.125
1426,2,2956.125
1426,1,2955.125
1426,4,2958.125
1427,8,2962.1000000000004
1427,7,2961.1000000000004
1427,6,2960.1000000000004
1427,0,2954.1000000000004
1427,4,2958.1000000000004
1427,3,2957.1000000000004
1427,2,2956.1000000000004
1427,1,2955.1000000000004
1427,5,2959.1000000000004
1428,0,2955.7250000000004
1428,1,2956.7250000000004
1428,2,2957.7250000000004
1428,3,2958.7250000000004
1428,5,2960.7250000000004
1428,6,2961.7250000000004
1428,7,2962.7250000000004
1428,8,2963.7250000000004
1428,4,2959.7250000000004
1429,0,2955.5750000000003
1429,1,2956.5750000000003
1429,2,2957.5750000000003
1429,4,2959.5750000000003
1429,5,2960.5750000000003
1429,6,2961.5750000000003
1429,7,2962.5750000000003
1429,8,2963.5750000000003
1429,3,2958.5750000000003
1430,7,2962.425
1430,3,2958.425
1430,6,2961.425
1430,5,2960.425
1430,8,2963.425
1430,4,2959.425
1430,2,2957.425
1430,1,2956.425
1430,0,2955.425
1431,7,2962.4
1431,2,2957.4
1431,3,2958.4
1431,4,2959.4
1431,5,2960.4
1431,6,2961.4
1431,8,2963.4
1431,0,2955.4
1431,1,2956.4
1432,5,2960.3
1432,7,2962.3
1432,4,2959.3
1432,3,2958.3
1432,2,2957.3
1432,1,2956.3
1432,0,2955.3
1432,8,2963.3
1432,6,2961.3
1433,6,2961.4
1433,0,2955.4
1433,8,2963.4
1433,4,2959.4
1433,3,2958.4
1433,7,2962.4
1433,2,2957.4
1433,1,2956.4
1433,5,2960.4
1434,7,2962.125
1434,5,2960.125
1434,4,2959.125
1434,3,2958.125
1434,2,2957.125
1434,1,2956.125
1434,0,2955.125
1434,8,2963.125
1434,6,2961.125
1435,8,2963.025
1435,0,2955.025
1435,7,2962.025
1435,2,2957.025
1435,3,2958.025
1435,4,2959.025
1435,5,2960.025
1435,6,2961.025
1435,1,2956.025
1436,5,2959.925
1436,4,2958.925
1436,3,2957.925
1436,2,2956.925
1436,1,2955.925
1436,0,2954.925
1436,8,2962.925
1436,7,2961.925
1436,6,2960.925
1437,6,2960.9500000000003
1437,8,2962.9500000000003
1437,0,2954.9500000000003
1437,1,2955.9500000000003
1437,2,2956.9500000000003
1437,3,2957.9500000000003
1437,4,2958.9500000000003
1437,5,2959.9500000000003
1437,7,2961.9500000000003
1438,0,2954.8250000000003
1438,8,2962.8250000000003
1438,7,2961.8250000000003
1438,6,2960.8250000000003
1438,5,2959.8250000000003
1438,4,2958.8250000000003
1438,3,2957.8250000000003
1438,2,2956.8250000000003
1438,1,2955.8250000000003
1439,8,2962.8
1439,6,2960.8
1439,5,2959.8
1439,0,2954.8
1439,3,2957.8
1439,2,2956.8
1439,1,2955.8
1439,4,2958.8
1439,7,2961.8
1440,0,2954.4750000000004
1440,1,2955.4750000000004
1440,2,2956.4750000000004
1440,3,2957.4750000000004
1440,5,2959.4750000000004
1440,6,2960.4750000000004
1440,7,2961.4750000000004
1440,8,2962.4750000000004
1440,4,2958.4750000000004
1441,0,2954.5
1441,1,2955.5
1441,2,2956.5
1441,3,2957.5
1441,4,2958.5
1441,5,2959.5
1441,6,2960.5
1441,7,2961.5
1441,8,2962.5
1442,5,2959.5
1442,6,2960.5
1442,8,2962.5
1442,1,2955.5
1442,2,2956.5
1442,3,2957.5
1442,4,2958.5
1442,7,2961.5
1442,0,2954.5
1443,1,2955.125
1443,0,2954.125
1443,2,2956.125
1443,5,2959.125
1443,4,2958.125
1443,6,2960.125
1443,7,2961.125
1443,8,2962.125
1443,3,2957.125
1444,0,2954.1000000000004
1444,1,2955.1000000000004
1444,2,2956.1000000000004
1444,3,2957.1000000000004
1444,4,2958.1000000000004
1444,5,2959.1000000000004
1444,6,2960.1000000000004
1444,7,2961.1000000000004
1444,8,2962.1000000000004
1445,6,2961.7250000000004
1445,8,2963.7250000000004
1445,7,2962.7250000000004
1445,0,2955.7250000000004
1445,1,2956.7250000000004
1445,2,2957.7250000000004
1445,3,2958.7250000000004
1445,4,2959.7250000000004
1445,5,2960.7250000000004
1446,6,2961.5750000000003
1446,5,2960.5750000000003
1446,4,2959.5750000000003
1446,2,2957.5750000000003
1446,1,2956.5750000000003
1446,0,2955.5750000000003
1446,8,2963.5750000000003
1446,7,2962.5750000000003
1446,3,2958.5750000000003
1447,7,2962.425
1447,8,2963.425
1447,0,2955.425
1447,1,2956.425
1447,2,2957.425
1447,4,2959.425
1447,6,2961.425
1447,5,2960.425
1447,3,2958.425
1448,8,2963.4
1448,7,2962.4
1448,6,2961.4
1448,0,2955.4
1448,4,2959.4
1448,3,2958.4
1448,2,2957.4
1448,1,2956.4
1448,5,2960.4
1449,0,2955.3
1449,2,2957.3
1449,3,2958.3
1449,4,2959.3
1449,5,2960.3
1449,6,2961.3
1449,7,2962.3
1449,8,2963.3
1449,1,2956.3
1450,6,2961.4
1450,7,2962.4
1450,8,2963.4
1450,3,2958.4
1450,4,2959.4
1450,0,2955.4
1450,5,2960.4
1450,2,2957.4
1450,1,2956.4
1451,0,2955.125
1451,1,2956.125
1451,2,2957.125
1451,3,2958.125
1451,4,2959.125
1451,5,2960.125
1451,6,2961.125
1451,7,2962.125
1451,8,2963.125
1452,8,2963.025
1452,7,2962.025
1452,6,2961.025
1452,4,2959.025
1452,3,2958.025
1452,1,2956.025
1452,0,2955.025
1452,5,2960.025
1452,2,2957.025
1453,0,2954.925
1453,1,2955.925
1453,2,2956.925
1453,3,2957.925
1453,4,2958.925
1453,5,2959.925
1453,6,2960.925
1453,7,2961.925
1453,8,2962.925
1454,8,2962.9500000000003
1454,7,2961.9500000000003
1454,6,2960.9500000000003
1454,5,2959.9500000000003
1454,4,2958.9500000000003
1454,3,2957.9500000000003
1454,1,2955.9500000000003
1454,0,2954.9500000000003
1454,2,2956.9500000000003
1455,4,2958.8250000000003
1455,3,2957.8250000000003
1455,2,2956.8250000000003
1455,1,2955.8250000000003
1455,0,2954.8250000000003
1455,6,2960.8250000000003
1455,8,2962.8250000000003
1455,5,2959.8250000000003
1455,7,2961.8250000000003
1456,6,2960.8
1456,7,2961.8
1456,4,2958.8
1456,3,2957.8
1456,2,2956.8
1456,1,2955.8
1456,0,2954.8
1456,5,2959.8
1456,8,2962.8
1457,0,2954.4750000000004
1457,7,2961.4750000000004
1457,2,2956.4750000000004
1457,8,2962.4750000000004
1457,1,2955.4750000000004
1457,3,2957.4750000000004
1457,4,2958.4750000000004
1457,6,2960.4750000000004
1457,5,2959.4750000000004
1458,2,2956.5
1458,3,2957.5
1458,4,2958.5
1458,5,2959.5
1458,6,2960.5
1458,7,2961.5
1458,8,2962.5
1458,0,2954.5
1458,1,2955.5
1459,8,2962.5
1459,0,2954.5
1459,1,2955.5
1459,7,2961.5
1459,3,2957.5
1459,4,2958.5
1459,5,2959.5
1459,2,2956.5
1459,6,2960.5
1460,8,2962.125
1460,6,2960.125
1460,7,2961.125
1460,4,2958.125
1460,3,2957.125
1460,2,2956.125
1460,0,2954.125
1460,5,2959.125
1460,1,2955.125
1461,0,2954.1000000000004
1461,1,2955.1000000000004
1461,2,2956.1000000000004
1461,3,2957.1000000000004
1461,4,2958.1000000000004
1461,5,2959.1000000000004
1461,6,2960.1000000000004
1461,7,2961.1000000000004
1461,8,2962.1000000000004
1462,0,2955.7250000000004
1462,2,2957.7250000000004
1462,3,2958.7250000000004
1462,4,2959.7250000000004
1462,8,2963.7250000000004
1462,5,2960.7250000000004
1462,6,2961.7250000000004
1462,7,2962.7250000000004
1462,1,2956.7250000000004
1463,8,2963.5750000000003
1463,2,2957.5750000000003
1463,3,2958.5750000000003
1463,4,2959.5750000000003
1463,5,2960.5750000000003
1463,6,2961.5750000000003
1463,7,2962.5750000000003
1463,1,2956.5750000000003
1463,0,2955.5750000000003
1464,0,2955.425
1464,7,2962.425
1464,6,2961.425
1464,5,2960.425
1464,3,2958.425
1464,2,2957.425
1464,1,2956.425
1464,8,2963.425
1464,4,2959.425
1465,1,2956.4
1465,5,2960.4
1465,2,2957.4
1465,3,2958.4
1465,4,2959.4
1465,6,2961.4
1465,7,2962.4
1465,8,2963.4
1465,0,2955.4
1466,0,2955.3
1466,1,2956.3
1466,7,2962.3
1466,6,2961.3
1466,5,2960.3
1466,8,2963.3
1466,4,2959.3
1466,3,2958.3
1466,2,2957.3
1467,2,2957.4
1467,3,2958.4
1467,4,2959.4
1467,5,2960.4
1467,6,2961.4
1467,7,2962.4
1467,8,2963.4
1467,0,2955.4
1467,1,2956.4
1468,8,2963.125
1468,1,2956.125
1468,7,2962.125
1468,2,2957.125
1468,3,2958.125
1468,4,2959.125
1468,5,2960.125
1468,6,2961.125
1468,0,2955.125
1469,1,2956.025
1469,0,2955.025
1469,3,2958.025
1469,4,2959.025
1469,5,2960.025
1469,6,2961.025
1469,7,2962.025
1469,8,2963.025
1469,2,2957.025
1470,2,2956.925
1470,8,2962.925
1470,7,2961.925
1470,6,2960.925
1470,5,2959.925
1470,4,2958.925
1470,3,2957.925
1470,1,2955.925
1470,0,2954.925
1471,1,2955.9500000000003
1471,0,2954.9500000000003
1471,3,2957.9500000000003
1471,2,2956.9500000000003
1471,4,2958.9500000000003
1471,5,2959.9500000000003
1471,6,2960.9500000000003
1471,7,2961.9500000000003
1471,8,2962.9500000000003
1472,5,2959.8250000000003
1472,8,2962.8250000000003
1472,7,2961.8250000000003
1472,6,2960.8250000000003
1472,4,2958.8250000000003
1472,2,2956.8250000000003
1472,1,2955.8250000000003
1472,0,2954.8250000000003
1472,3,2957.8250000000003
1473,1,2955.8
1473,5,2959.8
1473,6,2960.8
1473,4,2958.8
1473,8,2962.8
1473,0,2954.8
1473,3,2957.8
1473,7,2961.8
1473,2,2956.8
1474,6,2960.4750000000004
1474,0,2954.4750000000004
1474,1,2955.4750000000004
1474,2,2956.4750000000004
1474,3,2957.4750000000004
1474,7,2961.4750000000004
1474,8,2962.4750000000004
1474,5,2959.4750000000004
1474,4,2958.4750000000004
1475,0,2954.5
1475,1,2955.5
1475,4,2958.5
1475,5,2959.5
1475,6,2960.5
1475,7,2961.5
1475,8,2962.5
1475,3,2957.5
1475,2,2956.5
1476,2,2956.5
1476,1,2955.5
1476,8,2962.5
1476,7,2961.5
1476,6,2960.5
1476,5,2959.5
1476,4,2958.5
1476,3,2957.5
1476,0,2954.5
1477,4,2958.125
1477,5,2959.125
1477,6,2960.125
1477,0,2954.125
1477,8,2962.125
1477,1,2955.125
1477,3,2957.125
1477,7,2961.125
1477,2,2956.125
1478,1,2955.1000000000004
1478,2,2956.1000000000004
1478,3,2957.1000000000004
1478,4,2958.1000000000004
1478,5,2959.1000000000004
1478,6,2960.1000000000004
1478,7,2961.1000000000004
1478,8,2962.1000000000004
1478,0,2954.1000000000004
1479,8,2963.7250000000004
1479,7,2962.7250000000004
1479,6,2961.7250000000004
1479,0,2955.7250000000004
1479,4,2959.7250000000004
1479,3,2958.7250000000004
1479,2,2957.7250000000004
1479,5,2960.7250000000004
1479,1,2956.7250000000004
1480,8,2963.5750000000003
1480,7,2962.5750000000003
1480,6,2961.5750000000003
1480,5,2960.5750000000003
1480,4,2959.5750000000003
1480,3,2958.5750000000003
1480,2,2957.5750000000003
1480,1,2956.5750000000003
1480,0,2955.5750000000003
1481,8,2963.425
1481,7,2962.425
1481,6,2961.425
1481,0,2955.425
1481,4,2959.425
1481,3,2958.425
1481,2,2957.425
1481,1,2956.425
1481,5,2960.425
1482,7,2962.4
1482,6,2961.4
1482,5,2960.4
1482,8,2963.4
1482,3,2958.4
1482,4,2959.4
1482,2,2957.4
1482,1,2956.4
1482,0,2955.4
1483,0,2955.3
1483,1,2956.3
1483,2,2957.3
1483,3,2958.3
1483,4,2959.3
1483,5,2960.3
1483,6,2961.3
1483,7,2962.3
1483,8,2963.3
1484,8,2963.4
1484,7,2962.4
1484,6,2961.4
1484,5,2960.4
1484,2,2957.4
1484,1,2956.4
1484,0,2955.4
1484,4,2959.4
1484,3,2958.4
1485,0,2955.125
1485,1,2956.125
1485,2,2957.125
1485,3,2958.125
1485,4,2959.125
1485,5,2960.125
1485,6,2961.125
1485,7,2962.125
1485,8,2963.125
1486,0,2955.025
1486,8,2963.025
1486,1,2956.025
1486,7,2962.025
1486,6,2961.025
1486,5,2960.025
1486,4,2959.025
1486,3,2958.025
1486,2,2957.025
1487,6,2960.925
1487,0,2954.925
1487,3,2957.925
1487,4,2958.925
1487,5,2959.925
1487,2,2956.925
1487,7,2961.925
1487,8,2962.925
1487,1,2955.925
1488,0,2954.9500000000003
1488,1,2955.9500000000003
1488,2,2956.9500000000003
1488,3,2957.9500000000003
1488,4,2958.9500000000003
1488,5,2959.9500000000003
1488,7,2961.9500000000003
1488,8,2962.9500000000003
1488,6,2960.9500000000003
1489,0,2954.8250000000003
1489,7,2961.8250000000003
1489,8,2962.8250000000003
1489,1,2955.8250000000003
1489,6,2960.8250000000003
1489,5,2959.8250000000003
1489,4,2958.8250000000003
1489,3,2957.8250000000003
1489,2,2956.8250000000003
1490,8,2962.8
1490,7,2961.8
1490,6,2960.8
1490,0,2954.8
1490,4,2958.8
1490,1,2955.8
1490,2,2956.8
1490,5,2959.8
1490,3,2957.8
1491,8,2962.4750000000004
1491,7,2961.4750000000004
1491,0,2954.4750000000004
1491,1,2955.4750000000004
1491,2,2956.4750000000004
1491,3,2957.4750000000004
1491,4,2958.4750000000004
1491,5,2959.4750000000004
1491,6,2960.4750000000004
1492,8,2962.5
1492,5,2959.5
1492,4,2958.5
1492,3,2957.5
1492,1,2955.5
1492,0,2954.5
1492,6,2960.5
1492,2,2956.5
1492,7,2961.5
1493,5,2959.5
1493,6,2960.5
1493,4,2958.5
1493,7,2961.5
1493,3,2957.5
1493,2,2956.5
1493,1,2955.5
1493,0,2954.5
1493,8,2962.5
1494,8,2962.125
1494,6,2960.125
1494,5,2959.125
1494,4,2958.125
1494,7,2961.125
1494,2,2956.125
1494,1,2955.125
1494,0,2954.125
1494,3,2957.125
1495,5,2959.1000000000004
1495,0,2954.1000000000004
1495,1,2955.1000000000004
1495,2,2956.1000000000004
1495,3,2957.1000000000004
1495,8,2962.1000000000004
1495,7,2961.1000000000004
1495,6,2960.1000000000004
1495,4,2958.1000000000004
1496,8,2963.7250000000004
1496,1,2956.7250000000004
1496,2,2957.7250000000004
1496,3,2958.7250000000004
1496,4,2959.7250000000004
1496,5,2960.7250000000004
1496,6,2961.7250000000004
1496,7,2962.7250000000004
1496,0,2955.7250000000004
1497,0,2955.5750000000003
1497,2,2957.5750000000003
1497,3,2958.5750000000003
1497,4,2959.5750000000003
1497,5,2960.5750000000003
1497,8,2963.5750000000003
1497,1,2956.5750000000003
1497,6,2961.5750000000003
1497,7,2962.5750000000003
1498,7,2962.425
1498,0,2955.425
1498,1,2956.425
1498,2,2957.425
1498,3,2958.425
1498,4,2959.425
1498,5,2960.425
1498,6,2961.425
1498,8,2963.425
1499,5,2960.4
1499,4,2959.4
1499,3,2958.4
1499,6,2961.4
1499,1,2956.4
1499,0,2955.4
1499,7,2962.4
1499,2,2957.4
1499,8,2963.4
1500,0,2955.3
1500,1,2956.3
1500,2,2957.3
1500,3,2958.3
1500,4,2959.3
1500,5,2960.3
1500,6,2961.3
1500,7,2962.3
1500,8,2963.3
1501,8,2963.4
1501,7,2962.4
1501,6,2961.4
1501,5,2960.4
1501,4,2959.4
1501,3,2958.4
1501,2,2957.4
1501,0,2955.4
1501,1,2956.4
1502,4,2959.125
1502,0,2955.125
1502,5,2960.125
1502,6,2961.125
1502,7,2962.125
1502,2,2957.125
1502,1,2956.125
1502,8,2963.125
1502,3,2958.125
1503,8,2963.025
1503,2,2957.025
1503,7,2962.025
1503,6,2961.025
1503,5,2960.025
1503,4,2959.025
1503,3,2958.025
1503,0,2955.025
1503,1,2956.025
1504,8,2962.925
1504,0,2954.925
1504,1,2955.925
1504,2,2956.925
1504,3,2957.925
1504,4,2958.925
1504,5,2959.925
1504,6,2960.925
1504,7,2961.925
1505,8,2962.9500000000003
1505,7,2961.9500000000003
1505,6,2960.9500000000003
1505,0,2954.9500000000003
1505,3,2957.9500000000003
1505,1,2955.9500000000003
1505,2,2956.9500000000003
1505,4,2958.9500000000003
1505,5,2959.9500000000003
1506,8,2962.8250000000003
1506,7,2961.8250000000003
1506,6,2960.8250000000003
1506,4,2958.8250000000003
1506,3,2957.8250000000003
1506,2,2956.8250000000003
1506,1,2955.8250000000003
1506,0,2954.8250000000003
1506,5,2959.8250000000003
1507,4,2958.8
1507,8,2962.8
1507,5,2959.8
1507,3,2957.8
1507,6,2960.8
1507,1,2955.8
1507,0,2954.8
1507,7,2961.8
1507,2,2956.8
1508,0,2954.4750000000004
1508,6,2960.4750000000004
1508,1,2955.4750000000004
1508,2,2956.4750000000004
1508,3,2957.4750000000004
1508,4,2958.4750000000004
1508,5,2959.4750000000004
1508,7,2961.4750000000004
1508,8,2962.4750000000004
1509,1,2955.5
1509,0,2954.5
1509,4,2958.5
1509,5,2959.5
1509,7,2961.5
1509,6,2960.5
1509,3,2957.5
1509,8,2962.5
1509,2,2956.5
1510,5,2959.5
1510,4,2958.5
1510,8,2962.5
1510,7,2961.5
1510,1,2955.5
1510,2,2956.5
1510,3,2957.5
1510,6,2960.5
1510,0,2954.5
1511,8,2962.125
1511,0,2954.125
1511,5,2959.125
1511,6,2960.125
1511,1,2955.125
1511,2,2956.125
1511,3,2957.125
1511,7,2961.125
1511,4,2958.125
1512,8,2962.1000000000004
1512,7,2961.1000000000004
1512,0,2954.1000000000004
1512,6,2960.1000000000004
1512,5,2959.1000000000004
1512,4,2958.1000000000004
1512,3,2957.1000000000004
1512,2,2956.1000000000004
1512,1,2955.1000000000004
1513,8,2963.7250000000004
1513,7,2962.7250000000004
1513,6,2961.7250000000004
1513,5,2960.7250000000004
1513,4,2959.7250000000004
1513,2,2957.7250000000004
1513,1,2956.7250000000004
1513,0,2955.7250000000004
1513,3,2958.7250000000004
1514,8,2963.5750000000003
1514,7,2962.5750000000003
1514,6,2961.5750000000003
1514,5,2960.5750000000003
1514,3,2958.5750000000003
1514,2,2957.5750000000003
1514,1,2956.5750000000003
1514,0,2955.5750000000003
1514,4,2959.5750000000003
1515,8,2963.425
1515,7,2962.425
1515,6,2961.425
1515,5,2960.425
1515,3,2958.425
1515,2,2957.425
1515,1,2956.425
1515,4,2959.425
1515,0,2955.425
1516,4,2959.4
1516,8,2963.4
1516,7,2962.4
1516,6,2961.4
1516,5,2960.4
1516,3,2958.4
1516,2,2957.4
1516,1,2956.4
1516,0,2955.4
1517,8,2963.3
1517,7,2962.3
1517,6,2961.3
1517,5,2960.3
1517,0,2955.3
1517,3,2958.3
1517,2,2957.3
1517,1,2956.3
1517,4,2959.3
1518,0,2955.4
1518,1,2956.4
1518,2,2957.4
1518,3,2958.4
1518,5,2960.4
1518,6,2961.4
1518,7,2962.4
1518,8,2963.4
1518,4,2959.4
1519,8,2963.125
1519,7,2962.125
1519,6,2961.125
1519,5,2960.125
1519,4,2959.125
1519,3,2958.125
1519,2,2957.125
1519,1,2956.125
1519,0,2955.125
1520,8,2963.025
1520,7,2962.025
1520,6,2961.025
1520,5,2960.025
1520,4,2959.025
1520,3,2958.025
1520,2,2957.025
1520,1,2956.025
1520,0,2955.025
1521,8,2962.925
1521,7,2961.925
1521,6,2960.925
1521,5,2959.925
1521,3,2957.925
1521,2,2956.925
1521,1,2955.925
1521,0,2954.925
1521,4,2958.925
1522,6,2960.9500000000003
1522,8,2962.9500000000003
1522,7,2961.9500000000003
1522,5,2959.9500000000003
1522,0,2954.9500000000003
1522,3,2957.9500000000003
1522,2,2956.9500000000003
1522,1,2955.9500000000003
1522,4,2958.9500000000003
1523,8,2962.8250000000003
1523,7,2961.8250000000003
1523,6,2960.8250000000003
1523,5,2959.8250000000003
1523,3,2957.8250000000003
1523,2,2956.8250000000003
1523,1,2955.8250000000003
1523,0,2954.8250000000003
1523,4,2958.8250000000003
1524,6,2960.8
1524,8,2962.8
1524,7,2961.8
1524,5,2959.8
1524,0,2954.8
1524,3,2957.8
1524,2,2956.8
1524,1,2955.8
1524,4,2958.8
1525,6,2960.4750000000004
1525,8,2962.4750000000004
1525,7,2961.4750000000004
1525,5,2959.4750000000004
1525,4,2958.4750000000004
1525,3,2957.4750000000004
1525,2,2956.4750000000004
1525,1,2955.4750000000004
1525,0,2954.4750000000004
1526,0,2954.5
1526,1,2955.5
1526,2,2956.5
1526,3,2957.5
1526,4,2958.5
1526,5,2959.5
1526,6,2960.5
1526,7,2961.5
1526,8,2962.5
1527,8,2962.5
1527,7,2961.5
1527,6,2960.5
1527,5,2959.5
1527,3,2957.5
1527,2,2956.5
1527,1,2955.5
1527,4,2958.5
1527,0,2954.5
1528,4,2958.125
1528,0,2954.125
1528,1,2955.125
1528,2,2956.125
1528,3,2957.125
1528,5,2959.125
1528,6,2960.125
1528,7,2961.125
1528,8,2962.125
1529,7,2961.1000000000004
1529,6,2960.1000000000004
1529,8,2962.1000000000004
1529,5,2959.1000000000004
1529,0,2954.1000000000004
1529,3,2957.1000000000004
1529,2,2956.1000000000004
1529,1,2955.1000000000004
1529,4,2958.1000000000004
1530,8,2963.7250000000004
1530,7,2962.7250000000004
1530,6,2961.7250000000004
1530,5,2960.7250000000004
1530,3,2958.7250000000004
1530,2,2957.7250000000004
1530,1,2956.7250000000004
1530,0,2955.7250000000004
1530,4,2959.7250000000004
1531,6,2961.5750000000003
1531,8,2963.5750000000003
1531,7,2962.5750000000003
1531,5,2960.5750000000003
1531,0,2955.5750000000003
1531,3,2958.5750000000003
1531,2,2957.5750000000003
1531,1,2956.5750000000003
1531,4,2959.5750000000003
1532,8,2963.425
1532,7,2962.425
1532,6,2961.425
1532,5,2960.425
1532,2,2957.425
1532,3,2958.425
1532,1,2956.425
1532,0,2955.425
1532,4,2959.425
1533,8,2963.4
1533,7,2962.4
1533,6,2961.4
1533,5,2960.4
1533,3,2958.4
1533,2,2957.4
1533,1,2956.4
1533,0,2955.4
1533,4,2959.4
1534,6,2961.3
1534,8,2963.3
1534,7,2962.3
1534,5,2960.3
1534,0,2955.3
1534,3,2958.3
1534,2,2957.3
1534,1,2956.3
1534,4,2959.3
1535,7,2962.4
1535,8,2963.4
1535,6,2961.4
1535,5,2960.4
1535,3,2958.4
1535,2,2957.4
1535,1,2956.4
1535,4,2959.4
1535,0,2955.4
1536,7,2962.125
1536,8,2963.125
1536,6,2961.125
1536,5,2960.125
1536,4,2959.125
1536,3,2958.125
1536,2,2957.125
1536,1,2956.125
1536,0,2955.125
1537,8,2963.025
1537,7,2962.025
1537,6,2961.025
1537,5,2960.025
1537,0,2955.025
1537,3,2958.025
1537,2,2957.025
1537,1,2956.025
1537,4,2959.025
1538,7,2961.925
1538,6,2960.925
1538,8,2962.925
1538,5,2959.925
1538,3,2957.925
1538,2,2956.925
1538,1,2955.925
1538,4,2958.925
1538,0,2954.925
1539,8,2962.9500000000003
1539,7,2961.9500000000003
1539,6,2960.9500000000003
1539,5,2959.9500000000003
1539,2,2956.9500000000003
1539,3,2957.9500000000003
1539,1,2955.9500000000003
1539,0,2954.9500000000003
1539,4,2958.9500000000003
1540,8,2962.8250000000003
1540,7,2961.8250000000003
1540,6,2960.8250000000003
1540,5,2959.8250000000003
1540,3,2957.8250000000003
1540,2,2956.8250000000003
1540,1,2955.8250000000003
1540,0,2954.8250000000003
1540,4,2958.8250000000003
1541,4,2958.8
1541,7,2961.8
1541,6,2960.8
1541,5,2959.8
1541,3,2957.8
1541,8,2962.8
1541,1,2955.8
1541,0,2954.8
1541,2,2956.8
1542,8,2962.4750000000004
1542,7,2961.4750000000004
1542,6,2960.4750000000004
1542,5,2959.4750000000004
1542,3,2957.4750000000004
